α_c,α_d,α_p,α_b
1.7909766121598358,0.5035253069353305,0.10000060781153405,0.5193193830666085
3.893865735105217,0.9988475772815363,0.10000001258773927,1.6249030791333878
3.2234684426049496,0.6356252041557435,0.1000002168758981,1.4634152659280582
5.934328608256378,0.1000000032868161,7.847317918485515,3.537697439679896
4.308463510668153,1.0241677843461896,0.10000003971737695,2.0096134953673443
