delta_US,delta_EU,delta_CN,delta_RoW,cost_US,cost_EU,cost_CN,cost_RoW,pressure_US,pressure_EU,pressure_CN,pressure_RoW,lam_US,lam_EU,lam_CN,lam_RoW,theta,gamma,eta,kappa,phi,success_rate,mean_W,mean_coord_time,fm_US,fm_EU,fm_CN,fm_RoW
0.7381635592388043,0.8594528563016067,0.79059861305058,0.7653121969728464,1.3363617926912708,0.9752434769494486,0.8516313681769916,1.5839578539091868,2.2238406490100195,2.865785315010563,0.5758160873468637,2.588967617774652,3.2216620315569173,0.6974162238420517,2.9824641998491814,3.4618721890166992,0.6039368594843529,0.25901128664461126,19.555593156748497,0.07316462456193618,0.4585480817985511,1.0,0.9970075923815064,2.225,0.0,0.325,0.865,0.0
0.7517322492256154,0.7952891087163737,0.8636883791031109,0.7296976281492487,0.5327060931953327,1.5964415894050878,1.4550400291692944,0.7406901254368468,2.5514655940675803,0.5426537126463029,2.997538008804156,2.0806330242929763,3.2856125762381057,0.5431595622222505,4.495463654593464,0.2420975657019002,0.677064978573167,0.15005765630832224,18.87475116969106,0.05567676089832162,0.9106382271308853,1.0,0.9989893156880951,2.46,0.255,0.195,0.145,0.36
0.8009418790453228,0.7554244065742044,0.6810859668257402,0.5618813209133118,1.1271102131772732,1.3617781730312983,0.6862633847528663,1.4192906115076878,0.40738783542146606,2.4526505975146096,2.801437432973771,2.3732980975370466,3.5207918414953228,4.206103071411377,0.2967413677806255,1.0887323425233715,0.6399755773778057,0.27658584656754526,18.432633796603824,0.13340213202375178,0.851131099761935,0.935,0.6929688757682265,4.304812834224599,0.0,0.0,0.295,0.0
0.6856989882614509,0.8601931637902742,0.7186082981737809,0.6122745128030941,1.2518856367375648,1.5762457418784184,1.1338523271724836,0.46540037798955475,1.9448496673007152,0.3664640168454595,2.6814007062587475,2.201340284026707,0.9483264474702658,0.5494329285385705,0.999312821513563,4.902133179815543,0.7467394055867167,0.37442833191949276,16.909716789508877,0.12303436699255474,0.1451302546650497,0.485,0.5614059013110866,5.762886597938144,0.045,0.13,0.005,0.0
0.8675856243183618,0.7952013948772076,0.7956034431615084,0.7109484672554852,1.1790797862943707,1.5287132916346224,0.5781267879040697,1.0100232861363305,1.3610945745371064,1.5539640060771998,0.5778481970437976,0.6187601771501047,1.4625701743281614,1.5930525584280737,2.1967257470386152,3.093838980479479,0.8030813175738442,0.24413381380494958,13.72296353200176,0.059173134805453165,0.5883062484090082,1.0,0.9990488589690257,2.61,0.25,0.165,0.57,0.0
0.7229194096029647,0.7554089751416045,0.7636800088313721,0.6590505152707392,0.6707114418450533,1.0869495197465389,1.0789262805183053,1.2424026173324458,2.0318583260533276,2.0441909054328367,1.1195889175161184,2.415438610461373,2.7908074796384295,2.213949156381462,3.1674611566111803,1.8672209388062462,0.7640765582741627,0.35784699096877715,20.409640414131907,0.1857902955131345,0.5036329251830992,1.0,1.0,2.59,0.085,0.055,0.555,0.0
0.7696632763903309,0.8699805616145755,0.7428901383488403,0.7425979433393658,0.9929699758209082,0.5390280692023222,0.48647097648753246,1.410391853247356,0.40281177149391423,1.021681449367554,1.168857611379251,0.7257347242768829,1.6380775120297475,3.73919357695292,0.17194593344434678,4.153149780151363,0.8740953675438586,0.23029155061704187,10.150580586848887,0.12815127343011457,0.11967255586489434,0.51,0.7480050392777315,4.4411764705882355,0.045,0.12,0.34,0.0
0.7339314530479981,0.8937643771351459,0.8790928945167275,0.7275841250115547,0.7731538119049195,1.225198058999311,1.2464876385808155,0.8654100341963797,2.0124437451119386,0.2795010236831097,0.824908561156164,1.6939928331599683,0.9023813908656498,0.9129436525950149,4.197891023696165,4.946751713149667,0.7779102169691035,0.3936744058085997,21.864503300567815,0.04548725994237945,0.4482456132543511,0.955,0.9590030919303985,3.3769633507853403,0.215,0.27,0.135,0.0
0.7402917246436416,0.7620073925469277,0.8310660345589489,0.6497691762841964,0.9631923210284816,0.5808075685758882,0.6171119826770418,1.4885243465874582,0.37278499467926696,0.8903437835951922,1.053163158364953,1.5980432416043626,2.9735813477725004,2.5171208816682666,0.512165139328722,1.2939705248729965,0.8699482831240132,0.32315604516746066,17.088086701879842,0.1406365859632439,0.7629030190395291,1.0,1.0,4.13,0.0,0.265,0.54,0.005
0.6633649507959329,0.8049912577398919,0.7879054870523358,0.627844991158385,1.4133746479446239,0.9790870103047529,1.322353107351255,1.4224186202574032,1.6381765779846198,2.7512686706462124,1.8645908364766965,2.5882543217927347,1.7688948983984691,2.544203096804278,2.703914100922431,0.6144006078907459,0.727536802144493,0.42106818539308666,16.831651365106396,0.05195118483865416,0.33885563560960497,0.005,0.005,4.0,0.0,0.0,0.0,0.0
0.694068692222421,0.7537234697697859,0.8654920917008053,0.6530876854990805,0.7690420869049435,1.118172629869284,0.40877734755161876,0.7336265279209766,2.1833420306719544,1.992866875940473,2.9499663557419726,1.955983701559621,2.439778780775891,3.831019559601638,4.52630657262386,3.631410138919923,0.9082275915358016,0.373701809758362,20.13522013566697,0.0405387328130547,0.7324135029937877,1.0,1.0,2.225,0.035,0.02,1.0,0.0
0.7512204008912948,0.8329655703616913,0.8108204818964714,0.773057476842281,1.5814936977179497,0.7458738945854864,1.2805041969254995,1.2999802455223226,1.202855368610884,0.5906418808766078,0.36260414078572933,2.387693600705241,2.4995287349028392,4.929146830525139,2.3783699353489003,4.891793197461817,0.7317043207020992,0.37778875269599044,9.187469812365649,0.11998310782479751,0.8020597869857242,0.985,0.9955113885722596,3.563451776649746,0.0,0.89,0.04,0.0
0.8626813834605744,0.8733874635926148,0.6873941454402349,0.6357215385005489,0.4584381667766215,0.5311387493374696,1.210366754400981,1.255909835574038,2.3777318775669722,2.630005507153073,2.283436538310402,2.4523968782932384,0.33992217813406833,1.2492222371623631,3.1472990895387047,4.304813992661633,0.6014400399806908,0.28012026974072246,17.48202359110156,0.02532931204315038,0.4013555575533879,0.91,0.6670042728214105,3.89010989010989,0.295,0.37,0.0,0.0
0.8559960227182503,0.8507419213283788,0.7275316726721195,0.7461396598153399,0.8176377080914172,1.4240136053728714,0.7587323813426867,1.108384301059779,1.3415851863065438,1.0057688895764343,2.6880332959726405,0.7658826253336012,0.5155767970552392,1.775441998873736,3.616431823443681,4.05641486928378,0.9195978784213648,0.20372671995390773,13.71118731583795,0.04462783004533273,0.5748719296230336,0.795,0.8280873085151259,4.534591194968553,0.245,0.06,0.0,0.0
0.879443408570471,0.8551321515180987,0.7990425680826744,0.6402448913720127,1.4983585123426661,0.9962999153564195,0.5612402959756738,0.8384541558389602,0.434708339331359,0.8054423536441493,0.29858914774975853,1.4965197703754494,3.2092472982638065,1.7821330656566483,2.159870680375858,4.800125436938422,0.840628198903973,0.2892998229307329,11.983572251565553,0.18145942377913915,0.23509711688065948,0.985,0.9955113885722596,3.3705583756345177,0.035,0.36,0.685,0.0
